text_id,text_type,sent_count,word_count,avg_sent_length,noun_ratio,verb_ratio,adj_ratio,max_consecutive_nouns,consecutive_nouns_groups,three_plus_consecutive_nouns,max_syntactic_depth,flesch_kincaid_grade,participles_count,gerunds_count,passive_constructions,modal_constructions,pointer_words,bureaucratic_phrases,complex_sentences,complex_sentences_ratio,avg_clause_length
78,paraphrased,13,173,13.307692307692308,29.47976878612717,13.294797687861271,15.028901734104046,2,44,0,6,12.57367274344153,0,0,3,4,1,1,1,0.07692307692307693,5.892857142857143
79,original,16,157,9.8125,48.40764331210191,9.554140127388536,7.006369426751593,3,48,5,7,12.26911624203822,4,0,2,3,0,0,1,0.0625,6.583333333333333
79,paraphrased,23,175,7.608695652173913,44.0,10.857142857142858,4.0,3,62,2,5,6.742347826086956,0,0,2,1,2,0,1,0.043478260869565216,5.181818181818182
80,original,14,172,12.285714285714286,39.53488372093023,13.953488372093023,11.627906976744185,3,54,1,9,13.555182724252493,8,0,3,3,2,1,1,0.07142857142857142,10.235294117647058
80,paraphrased,20,194,9.7,33.50515463917525,15.463917525773196,9.278350515463918,3,52,1,7,9.740412371134024,6,0,5,3,0,0,1,0.05,7.0
81,original,18,139,7.722222222222222,42.44604316546763,17.985611510791365,3.597122302158273,3,44,2,9,9.663916866506796,3,0,3,3,0,1,1,0.05555555555555555,5.48
81,paraphrased,17,121,7.117647058823529,33.057851239669425,20.66115702479339,6.6115702479338845,2,32,0,8,7.753947496353913,0,2,1,3,2,0,1,0.058823529411764705,4.48
82,original,15,219,14.6,33.33333333333333,12.32876712328767,6.392694063926941,3,50,6,13,12.65246575342466,4,0,5,4,2,2,1,0.06666666666666667,8.423076923076923
82,paraphrased,22,203,9.227272727272727,32.51231527093596,13.793103448275861,6.896551724137931,4,46,1,8,7.10639498432602,4,1,5,2,1,0,1,0.045454545454545456,5.5
83,original,14,119,8.5,43.69747899159664,11.76470588235294,11.76470588235294,3,40,1,8,13.860000000000003,4,0,1,1,0,1,1,0.07142857142857142,5.619047619047619
83,paraphrased,12,115,9.583333333333334,40.0,12.173913043478262,12.173913043478262,2,38,0,7,13.744275362318842,3,0,1,2,0,1,1,0.08333333333333333,5.842105263157895
84,original,10,151,15.1,25.82781456953642,18.543046357615893,6.622516556291391,2,36,0,7,13.377218543046357,5,0,2,5,1,1,1,0.1,7.5
84,paraphrased,9,143,15.88888888888889,31.46853146853147,17.482517482517483,8.391608391608392,3,35,3,6,13.560038850038854,1,1,4,4,1,0,1,0.1111111111111111,7.611111111111111
85,original,16,157,9.8125,36.94267515923567,19.745222929936308,3.821656050955414,3,44,1,8,12.590135350318473,6,0,4,3,0,1,1,0.0625,5.7407407407407405
85,paraphrased,27,192,7.111111111111111,37.5,18.229166666666664,3.6458333333333335,4,56,1,6,7.653055555555557,11,0,3,2,2,3,1,0.037037037037037035,5.085714285714285
86,original,10,141,14.1,31.20567375886525,14.893617021276595,19.148936170212767,2,41,0,11,14.634468085106384,3,0,10,5,1,1,1,0.1,7.421052631578948
86,paraphrased,9,114,12.666666666666666,35.96491228070175,12.280701754385964,17.543859649122805,2,36,0,6,13.14333333333333,1,0,4,5,0,1,1,0.1111111111111111,6.705882352941177
87,original,12,114,9.5,44.73684210526316,12.280701754385964,5.263157894736842,4,33,4,11,8.612631578947369,6,0,0,0,9,1,1,0.08333333333333333,6.5
87,paraphrased,19,181,9.526315789473685,40.88397790055249,15.469613259668508,7.734806629834254,3,51,5,8,8.71127944169817,13,0,0,2,7,0,1,0.05263157894736842,5.333333333333333
88,original,15,125,8.333333333333334,44.0,23.200000000000003,4.0,4,35,7,6,9.27426666666667,4,1,0,0,3,2,1,0.06666666666666667,5.1923076923076925
88,paraphrased,21,162,7.714285714285714,43.20987654320987,19.1358024691358,3.7037037037037033,4,48,8,9,7.244920634920636,4,0,0,0,3,1,1,0.047619047619047616,4.65625
89,original,10,170,17.0,35.294117647058826,10.0,12.941176470588237,3,40,4,6,13.86058823529412,5,0,0,1,2,1,1,0.1,10.625
89,paraphrased,16,140,8.75,26.42857142857143,10.0,13.571428571428571,2,28,0,6,6.004999999999999,1,0,2,0,0,0,1,0.0625,6.363636363636363
90,original,12,171,14.25,39.76608187134503,18.71345029239766,8.771929824561402,4,47,3,10,13.492894736842107,3,0,3,2,1,1,1,0.08333333333333333,6.576923076923077
90,paraphrased,23,165,7.173913043478261,35.15151515151515,20.0,7.878787878787878,4,46,1,5,4.847865612648221,3,0,2,1,0,0,1,0.043478260869565216,3.6511627906976742
91,original,11,144,13.090909090909092,34.72222222222222,17.36111111111111,9.722222222222223,3,43,2,8,11.897121212121213,3,0,3,4,0,1,1,0.09090909090909091,8.11111111111111
91,paraphrased,13,126,9.692307692307692,38.88888888888889,20.634920634920633,7.936507936507936,3,37,3,6,9.122820512820514,3,0,3,3,0,0,1,0.07692307692307693,6.421052631578948
92,original,10,144,14.4,43.75,11.805555555555555,4.166666666666666,3,44,3,10,16.05166666666667,5,0,0,3,0,1,1,0.1,5.76
92,paraphrased,11,176,16.0,42.61363636363637,12.5,2.840909090909091,3,55,2,8,14.650909090909092,5,0,5,2,1,1,1,0.09090909090909091,6.071428571428571
93,original,14,153,10.928571428571429,33.33333333333333,14.37908496732026,12.418300653594772,3,41,2,5,10.078207282913166,3,0,6,8,1,1,1,0.07142857142857142,6.608695652173913
93,paraphrased,1,81,81.0,38.2716049382716,9.876543209876543,12.345679012345679,2,26,0,8,46.272962962962964,0,0,1,1,0,1,1,1.0,25.333333333333332
94,original,15,175,11.666666666666666,37.714285714285715,14.285714285714285,8.0,4,48,3,6,12.851333333333333,3,0,5,5,3,3,1,0.06666666666666667,8.7
94,paraphrased,15,158,10.533333333333333,31.0126582278481,18.354430379746837,8.227848101265822,3,41,2,8,11.5804641350211,1,0,4,3,0,0,1,0.06666666666666667,7.285714285714286
95,original,10,147,14.7,48.29931972789115,12.244897959183673,12.244897959183673,3,45,4,7,17.188571428571432,1,0,4,4,0,6,1,0.1,9.8
95,paraphrased,15,154,10.266666666666667,29.87012987012987,20.12987012987013,7.792207792207792,4,39,1,5,10.325151515151518,1,0,5,4,0,1,1,0.06666666666666667,6.041666666666667
96,original,11,141,12.818181818181818,34.751773049645394,12.76595744680851,17.73049645390071,3,41,2,8,12.385048355899421,2,0,2,6,1,1,1,0.09090909090909091,5.384615384615385
96,paraphrased,11,127,11.545454545454545,29.92125984251969,12.598425196850393,19.68503937007874,2,29,0,5,9.363829634932,2,0,2,7,0,1,1,0.09090909090909091,5.125
97,original,10,125,12.5,40.8,13.600000000000001,13.600000000000001,3,37,2,7,18.0104,3,0,4,5,3,3,1,0.1,8.333333333333334
97,paraphrased,10,124,12.4,34.67741935483871,16.129032258064516,12.096774193548388,3,34,2,6,16.351935483870967,1,0,3,4,2,0,1,0.1,7.933333333333334
98,original,11,142,12.909090909090908,40.845070422535215,14.788732394366196,9.15492957746479,4,41,2,8,13.994122919334188,1,0,4,5,1,3,1,0.09090909090909091,5.68
98,paraphrased,14,128,9.142857142857142,30.46875,21.09375,5.46875,2,31,0,5,10.703303571428574,1,0,5,2,0,1,1,0.07142857142857142,5.0
99,original,10,202,20.2,39.603960396039604,10.891089108910892,9.900990099009901,3,59,4,8,17.5060396039604,3,0,5,8,4,3,1,0.1,8.73913043478261
99,paraphrased,11,172,15.636363636363637,40.116279069767444,12.790697674418606,7.55813953488372,3,54,2,8,14.693298097251589,1,0,3,3,1,1,1,0.09090909090909091,8.047619047619047
100,original,13,118,9.076923076923077,43.22033898305085,14.40677966101695,12.711864406779661,3,39,2,6,12.155241199478493,3,0,4,8,1,1,1,0.07692307692307693,8.5
100,paraphrased,14,118,8.428571428571429,38.983050847457626,15.254237288135593,11.016949152542372,4,34,2,6,9.55309927360775,1,0,2,8,0,0,1,0.07142857142857142,6.333333333333333
101,original,13,125,9.615384615384615,39.2,13.600000000000001,5.6000000000000005,6,34,4,6,4.67369230769231,3,1,2,1,3,2,1,0.07692307692307693,7.928571428571429
101,paraphrased,23,171,7.434782608695652,32.16374269005848,12.865497076023392,5.263157894736842,3,43,4,8,2.52037376048818,1,1,3,1,1,0,1,0.043478260869565216,5.166666666666667
102,original,12,114,9.5,32.45614035087719,14.035087719298245,3.508771929824561,4,25,1,6,5.517894736842106,3,0,5,2,1,2,1,0.08333333333333333,5.842105263157895
102,paraphrased,20,117,5.85,27.350427350427353,20.51282051282051,2.564102564102564,2,30,0,4,4.135000000000002,2,0,5,1,0,0,1,0.05,3.962962962962963
103,original,10,212,21.2,18.867924528301888,7.547169811320755,8.018867924528301,2,33,0,12,8.323207547169812,4,0,4,4,0,1,1,0.1,12.5625
103,paraphrased,10,199,19.9,16.582914572864322,8.542713567839195,9.045226130653267,2,28,0,15,7.065527638190954,6,0,2,9,0,0,1,0.1,12.0
104,original,19,253,13.31578947368421,48.22134387351779,3.9525691699604746,11.857707509881422,4,85,6,6,12.084495527355944,4,0,4,3,3,0,1,0.05263157894736842,9.615384615384615
104,paraphrased,1,239,239.0,41.00418410041841,1.6736401673640167,10.87866108786611,4,74,6,17,119.51502092050208,0,0,1,0,2,0,1,1.0,25.77777777777778
105,original,9,191,21.22222222222222,35.602094240837694,17.277486910994764,11.518324607329843,3,60,1,6,16.702786503781272,2,2,3,7,0,0,1,0.1111111111111111,8.545454545454545
105,paraphrased,14,175,12.5,36.57142857142857,17.142857142857142,9.142857142857142,3,56,1,5,12.164000000000001,0,2,3,0,0,0,1,0.07142857142857142,6.8
106,original,14,145,10.357142857142858,37.93103448275862,13.10344827586207,10.344827586206897,3,41,2,6,11.544433497536946,4,0,3,3,0,4,1,0.07142857142857142,7.35
106,paraphrased,15,153,10.2,33.98692810457516,13.071895424836603,9.803921568627452,3,42,1,7,9.21980392156863,0,0,4,3,0,3,1,0.06666666666666667,6.904761904761905
107,original,11,155,14.090909090909092,38.064516129032256,13.548387096774196,5.806451612903226,4,43,5,6,11.56126099706745,5,0,11,10,3,2,1,0.09090909090909091,9.0
107,paraphrased,22,163,7.409090909090909,34.96932515337423,15.950920245398773,4.294478527607362,4,43,3,6,5.532950362520914,5,0,5,5,1,0,1,0.045454545454545456,5.666666666666667
108,original,10,152,15.2,13.157894736842104,7.894736842105263,3.289473684210526,3,16,1,9,0.24421052631578988,3,2,0,1,1,1,1,0.1,12.583333333333334
108,paraphrased,11,165,15.0,0.6060606060606061,2.4242424242424243,0.0,1,1,0,4,-7.9372727272727275,0,0,0,0,0,0,1,0.09090909090909091,14.727272727272727
109,original,10,101,10.1,36.633663366336634,15.841584158415841,8.91089108910891,4,23,3,8,12.248118811881191,3,0,4,1,1,1,1,0.1,6.666666666666667
109,paraphrased,10,96,9.6,30.208333333333332,16.666666666666664,3.125,2,21,0,5,6.622499999999999,1,0,4,1,3,0,1,0.1,5.235294117647059
110,original,10,119,11.9,49.57983193277311,10.92436974789916,10.084033613445378,3,47,1,5,13.512941176470587,2,0,2,4,0,2,1,0.1,6.105263157894737
110,paraphrased,29,166,5.724137931034483,37.34939759036144,14.457831325301203,10.843373493975903,2,53,0,5,7.664840049854593,1,1,1,2,0,0,1,0.034482758620689655,3.9
111,original,14,193,13.785714285714286,42.487046632124354,9.32642487046632,12.435233160621761,4,59,6,6,14.152598075499629,3,0,4,5,0,2,1,0.07142857142857142,9.19047619047619
111,paraphrased,15,148,9.866666666666667,41.21621621621622,13.513513513513514,7.4324324324324325,3,48,1,6,7.675765765765767,0,0,4,5,0,0,1,0.06666666666666667,7.5
112,original,19,211,11.105263157894736,30.80568720379147,19.431279620853083,10.90047393364929,3,49,3,8,14.326612621601402,5,0,3,5,5,2,1,0.05263157894736842,6.363636363636363
112,paraphrased,38,252,6.631578947368421,32.93650793650794,16.26984126984127,7.5396825396825395,2,70,0,7,7.859122807017545,2,0,5,4,1,0,1,0.02631578947368421,4.773584905660377
113,original,14,211,15.071428571428571,42.18009478672986,12.796208530805686,11.374407582938389,2,80,0,8,14.08031144211239,4,2,10,8,1,2,1,0.07142857142857142,7.241379310344827
113,paraphrased,11,208,18.90909090909091,36.05769230769231,11.057692307692307,12.5,2,65,0,7,14.703006993006998,4,1,4,3,0,1,1,0.09090909090909091,7.461538461538462
114,original,13,147,11.307692307692308,38.775510204081634,14.285714285714285,5.442176870748299,3,45,1,6,10.463846153846152,3,0,5,2,2,3,1,0.07692307692307693,6.125
114,paraphrased,14,136,9.714285714285714,30.14705882352941,23.52941176470588,4.411764705882353,3,36,1,5,9.27890756302521,6,0,3,1,2,1,1,0.07142857142857142,5.5
115,original,17,137,8.058823529411764,34.306569343065696,17.51824817518248,5.839416058394161,3,39,1,7,9.592696436238729,1,0,6,3,5,2,1,0.058823529411764705,7.052631578947368
115,paraphrased,10,106,10.6,29.245283018867923,18.867924528301888,7.547169811320755,2,27,0,5,8.649622641509435,1,0,3,3,0,0,1,0.1,6.466666666666667
116,original,12,128,10.666666666666666,37.5,10.15625,9.375,3,37,3,8,11.005833333333332,3,1,1,2,0,1,1,0.08333333333333333,7.055555555555555
116,paraphrased,8,106,13.25,31.132075471698112,7.547169811320755,13.20754716981132,3,25,1,6,11.004811320754719,1,1,0,1,0,0,1,0.125,8.818181818181818
117,original,11,158,14.363636363636363,34.810126582278485,16.455696202531644,10.126582278481013,3,45,1,6,14.027261219792866,4,0,4,3,0,0,1,0.09090909090909091,7.363636363636363
117,paraphrased,14,156,11.142857142857142,31.41025641025641,18.58974358974359,9.615384615384617,2,43,0,8,11.304505494505495,6,0,5,1,0,0,1,0.07142857142857142,6.04
118,original,11,172,15.636363636363637,35.46511627906977,14.534883720930234,11.627906976744185,4,49,1,8,14.44911205073996,2,0,3,10,3,0,1,0.09090909090909091,6.8
118,paraphrased,22,181,8.227272727272727,40.331491712707184,15.469613259668508,10.497237569060774,2,59,0,6,10.614244098442995,4,0,1,7,1,1,1,0.045454545454545456,5.393939393939394
119,original,10,131,13.1,38.16793893129771,8.396946564885496,14.50381679389313,3,46,1,7,12.24854961832061,3,0,2,2,0,0,1,0.1,8.1875
119,paraphrased,8,116,14.5,35.3448275862069,11.206896551724139,15.517241379310345,3,35,1,8,12.080689655172414,1,0,2,2,1,0,1,0.125,7.928571428571429
120,original,12,213,17.75,37.558685446009385,15.492957746478872,2.8169014084507045,4,60,4,7,11.228661971830988,4,1,5,5,1,4,1,0.08333333333333333,10.095238095238095
120,paraphrased,26,181,6.961538461538462,32.59668508287293,18.23204419889503,1.6574585635359116,2,50,0,8,3.809001274968125,1,1,7,2,0,0,1,0.038461538461538464,4.852941176470588
121,original,11,85,7.7272727272727275,41.17647058823529,11.76470588235294,10.588235294117647,4,22,5,7,7.247754010695189,4,0,3,0,1,1,1,0.09090909090909091,6.583333333333333
121,paraphrased,9,74,8.222222222222221,32.432432432432435,12.162162162162163,8.108108108108109,4,18,1,6,4.6400300300300295,3,0,1,0,0,0,1,0.1111111111111111,5.7272727272727275
122,original,11,87,7.909090909090909,40.229885057471265,17.24137931034483,3.4482758620689653,4,23,2,7,6.805924764890282,1,0,4,1,1,1,1,0.09090909090909091,6.071428571428571
122,paraphrased,20,106,5.3,39.62264150943396,16.037735849056602,5.660377358490567,4,28,2,6,4.256226415094339,1,0,5,1,2,0,1,0.05,4.130434782608695
123,original,12,149,12.416666666666666,32.21476510067114,12.751677852348994,9.395973154362416,3,35,3,8,8.433098434004474,6,1,3,1,4,1,1,0.08333333333333333,10.5
123,paraphrased,16,162,10.125,35.80246913580247,8.024691358024691,11.728395061728394,3,48,2,7,6.013240740740741,2,1,3,0,0,0,1,0.0625,8.882352941176471
124,original,10,49,4.9,36.734693877551024,20.408163265306122,6.122448979591836,3,15,1,6,7.774285714285714,1,0,5,2,3,1,1,0.1,4.454545454545454
124,paraphrased,9,52,5.777777777777778,34.61538461538461,21.153846153846153,7.6923076923076925,3,16,1,6,4.9065811965812,0,0,3,1,2,0,1,0.1111111111111111,4.363636363636363
125,original,10,68,6.8,42.64705882352941,13.23529411764706,7.352941176470589,3,25,1,6,7.451176470588237,4,0,2,2,0,2,1,0.1,6.2727272727272725
125,paraphrased,10,83,8.3,33.734939759036145,13.253012048192772,8.433734939759036,2,25,0,6,7.586506024096391,3,0,2,5,0,1,1,0.1,6.818181818181818
126,original,13,170,13.076923076923077,39.411764705882355,18.823529411764707,4.705882352941177,4,47,4,5,12.442579185520362,0,0,2,1,2,1,1,0.07692307692307693,6.333333333333333
126,paraphrased,16,198,12.375,37.37373737373738,19.19191919191919,4.545454545454546,3,52,4,6,11.5975,0,0,2,1,2,1,1,0.0625,6.266666666666667
127,original,11,121,11.0,49.586776859504134,10.743801652892563,9.090909090909092,4,33,8,6,12.680247933884296,2,0,3,4,3,2,1,0.09090909090909091,7.0
127,paraphrased,22,176,8.0,48.86363636363637,9.659090909090908,9.659090909090908,4,53,9,7,9.26681818181818,4,0,4,3,3,1,1,0.045454545454545456,5.964285714285714
128,original,12,206,17.166666666666668,40.77669902912621,10.679611650485436,1.9417475728155338,4,49,10,7,11.628284789644017,4,1,0,1,3,1,1,0.08333333333333333,11.277777777777779
128,paraphrased,14,220,15.714285714285714,32.72727272727273,13.18181818181818,4.545454545454546,4,47,7,6,9.83077922077922,0,0,3,0,3,0,1,0.07142857142857142,6.7
129,original,10,129,12.9,28.68217054263566,24.031007751937985,4.651162790697675,2,33,0,7,14.82279069767442,8,0,2,6,2,1,1,0.1,7.647058823529412
129,paraphrased,13,141,10.846153846153847,22.69503546099291,26.95035460992908,3.546099290780142,2,28,0,5,12.054353518821607,6,2,2,8,1,0,1,0.07692307692307693,7.666666666666667
130,original,15,195,13.0,41.53846153846154,17.94871794871795,10.76923076923077,3,62,3,9,14.473076923076924,10,0,11,2,3,0,1,0.06666666666666667,7.222222222222222
130,paraphrased,28,208,7.428571428571429,32.21153846153847,18.75,6.730769230769231,3,52,2,6,8.195439560439564,7,0,7,1,1,0,1,0.03571428571428571,5.5
131,original,11,93,8.454545454545455,43.01075268817204,17.20430107526882,6.451612903225806,3,29,1,7,11.308240469208211,2,2,2,2,2,2,1,0.09090909090909091,7.153846153846154
131,paraphrased,14,95,6.785714285714286,37.89473684210527,22.105263157894736,3.1578947368421053,3,27,1,6,8.404962406015038,1,3,3,2,2,1,1,0.07142857142857142,5.411764705882353
132,original,11,145,13.181818181818182,55.172413793103445,12.413793103448276,11.03448275862069,4,45,13,6,12.145736677115988,6,1,5,1,0,2,1,0.09090909090909091,5.956521739130435
132,paraphrased,11,157,14.272727272727273,52.22929936305732,12.738853503184714,8.280254777070063,5,49,11,7,10.165471916618415,9,0,3,5,0,1,1,0.09090909090909091,5.178571428571429
133,original,10,94,9.4,30.851063829787233,17.02127659574468,6.382978723404255,3,21,1,7,9.752553191489362,4,0,1,3,0,1,1,0.1,5.9375
133,paraphrased,10,84,8.4,26.190476190476193,21.428571428571427,7.142857142857142,3,18,1,6,8.91,3,0,2,3,0,0,1,0.1,5.4
134,original,14,107,7.642857142857143,46.728971962616825,14.953271028037381,8.411214953271028,2,37,0,7,11.076288384512686,3,0,2,1,1,2,1,0.07142857142857142,6.6875
134,paraphrased,12,98,8.166666666666666,36.734693877551024,20.408163265306122,8.16326530612245,2,29,0,5,8.97904761904762,2,0,5,1,2,2,1,0.08333333333333333,6.2
135,original,12,182,15.166666666666666,42.30769230769231,11.538461538461538,8.241758241758241,4,55,6,8,13.408717948717946,6,3,4,4,3,2,1,0.08333333333333333,8.80952380952381
135,paraphrased,11,159,14.454545454545455,41.509433962264154,14.465408805031446,5.660377358490567,5,51,1,8,12.716518010291598,5,2,2,5,0,1,1,0.09090909090909091,8.444444444444445
136,original,18,353,19.61111111111111,30.59490084985836,13.881019830028329,4.815864022662889,4,85,4,8,12.705073969153286,10,2,8,9,3,3,1,0.05555555555555555,9.210526315789474
136,paraphrased,11,189,17.181818181818183,23.28042328042328,14.814814814814813,6.349206349206349,2,34,0,7,11.356464646464648,4,2,4,7,2,0,1,0.09090909090909091,7.782608695652174
137,original,14,231,16.5,41.99134199134199,11.688311688311687,4.329004329004329,4,64,7,6,13.278181818181821,5,0,3,2,0,4,1,0.07142857142857142,8.071428571428571
137,paraphrased,14,225,16.071428571428573,38.22222222222222,12.444444444444445,4.888888888888889,4,62,3,6,12.195047619047617,5,0,4,2,0,1,1,0.07142857142857142,7.962962962962963
138,original,12,165,13.75,44.24242424242424,9.090909090909092,12.727272727272727,3,51,4,7,12.819545454545455,5,0,5,5,0,3,1,0.08333333333333333,7.173913043478261
138,paraphrased,19,238,12.526315789473685,42.857142857142854,9.243697478991598,11.76470588235294,3,81,1,6,10.54374613003096,7,1,4,2,0,1,1,0.05263157894736842,8.25
139,original,9,144,16.0,38.88888888888889,14.583333333333334,11.805555555555555,3,42,3,7,12.651666666666667,2,1,5,3,3,2,1,0.1111111111111111,9.125
139,paraphrased,11,111,10.090909090909092,25.225225225225223,15.315315315315313,8.108108108108109,4,22,1,6,6.406805896805899,1,0,2,0,0,0,1,0.09090909090909091,6.928571428571429
140,original,12,143,11.916666666666666,40.55944055944056,14.685314685314685,13.286713286713287,3,47,1,6,14.393508158508158,4,0,4,4,0,3,1,0.08333333333333333,7.526315789473684
140,paraphrased,12,129,10.75,33.33333333333333,13.953488372093023,12.4031007751938,3,36,1,6,10.817558139534885,0,0,2,3,0,1,1,0.08333333333333333,6.315789473684211
